id,key,value,type
563092519,highway,residential,regular
563092519,name_1,Broadway,regular
563092519,cfcc,A41,tiger
563092519,county,"San Francisco, CA",tiger
563092519,name_base,Broadway,tiger
563092519,name_base_1,Broadway,tiger
563092519,name_type,St,tiger
563092522,highway,service,regular
563092522,service,parking_aisle,regular
563092523,highway,service,regular
563092524,highway,service,regular
563092524,service,parking_aisle,regular
563092525,highway,service,regular
563092525,name,Wall Place,regular
563092526,highway,service,regular
563092527,highway,service,regular
563092528,highway,service,regular
563092528,service,parking_aisle,regular
563104380,landuse,construction,regular
563105549,highway,service,regular
563105553,highway,service,regular
563105554,highway,service,regular
563105554,service,parking_aisle,regular
563105555,highway,service,regular
563105555,service,parking_aisle,regular
563105556,highway,service,regular
563105557,highway,service,regular
563105558,highway,service,regular
563105558,service,parking_aisle,regular
563105559,highway,service,regular
563110173,area,yes,regular
563110174,area,yes,regular
563134620,highway,service,regular
563134620,name,Raycliff Terrace,regular
563134620,service,driveway,regular
563134621,highway,service,regular
563134621,name,Raycliff Terrace,regular
563134621,service,parking_aisle,regular
563141625,bicycle,no,regular
563141625,highway,footway,regular
563141625,lit,yes,regular
563141625,surface,asphalt,regular
563146126,city,San Francisco,addr
563146126,housenumber,"1354,1356,1358",addr
563146126,postcode,94117,addr
563146126,state,CA,addr
563146126,street,Hayes Street,addr
563146126,building,residential,regular
563146126,levels,2,building
563323407,highway,service,regular
563323407,service,parking_aisle,regular
563323408,highway,service,regular
563358727,highway,service,regular
563358727,service,parking_aisle,regular
563358728,highway,service,regular
563358729,highway,service,regular
563358729,service,parking_aisle,regular
563358730,highway,service,regular
563358731,highway,service,regular
563358731,service,parking_aisle,regular
563358732,highway,service,regular
563358733,highway,service,regular
563358734,highway,service,regular
563358735,highway,service,regular
563358735,service,parking_aisle,regular
563358736,highway,service,regular
563358736,service,parking_aisle,regular
563358737,highway,service,regular
563358738,highway,service,regular
563358738,service,parking_aisle,regular
563358739,highway,service,regular
563358740,highway,service,regular
563358740,oneway,yes,regular
563358740,service,parking_aisle,regular
563358741,highway,service,regular
563358741,oneway,yes,regular
563358741,service,parking_aisle,regular
563358742,highway,service,regular
563358742,service,parking_aisle,regular
563358743,highway,service,regular
563358744,highway,service,regular
563358744,service,parking_aisle,regular
563358745,highway,service,regular
563358746,highway,service,regular
563358746,service,parking_aisle,regular
563358747,highway,service,regular
563358747,name,Galilee Lane,regular
563358747,cfcc,A41,tiger
563358747,county,"San Francisco, CA",tiger
563358747,name_base,Galilee,tiger
563358747,name_type,Ln,tiger
563358747,reviewed,no,tiger
563358748,highway,service,regular
563358748,name,Galilee Lane,regular
563358748,service,parking_aisle,regular
563358748,cfcc,A41,tiger
563358748,county,"San Francisco, CA",tiger
563358748,name_base,Galilee,tiger
563358748,name_type,Ln,tiger
563358748,reviewed,no,tiger
563358749,highway,service,regular
563358749,service,parking_aisle,regular
563358750,highway,service,regular
563358751,highway,service,regular
563358752,highway,service,regular
563358752,oneway,yes,regular
563358752,service,parking_aisle,regular
563358753,highway,service,regular
563358753,service,parking_aisle,regular
563358754,highway,service,regular
563358754,service,parking_aisle,regular
563358755,highway,service,regular
563358755,service,parking_aisle,regular
563358756,highway,service,regular
563358757,highway,service,regular
563358757,service,parking_aisle,regular
563358758,highway,service,regular
563358759,highway,service,regular
563358760,highway,service,regular
563358761,highway,service,regular
563358761,service,parking_aisle,regular
563358762,highway,service,regular
563358762,service,parking_aisle,regular
563358763,highway,service,regular
563358763,service,parking_aisle,regular
563358764,highway,service,regular
563358764,service,parking_aisle,regular
563358765,highway,service,regular
563358765,oneway,yes,regular
563358766,highway,service,regular
563358767,highway,service,regular
563358767,service,parking_aisle,regular
563358768,highway,service,regular
563358769,highway,service,regular
563358769,service,parking_aisle,regular
563358770,highway,service,regular
563358771,highway,service,regular
563358771,service,parking_aisle,regular
563358772,highway,service,regular
563358773,highway,service,regular
563358773,service,parking_aisle,regular
563358774,highway,service,regular
563358775,highway,service,regular
563358776,highway,service,regular
563358776,service,parking_aisle,regular
563358777,highway,service,regular
563358777,old_name,O'Farrell Street,regular
563358777,service,parking_aisle,regular
563358777,sidewalk,right,regular
563358778,highway,service,regular
563358779,highway,service,regular
563358779,service,parking_aisle,regular
563358780,highway,service,regular
563358781,highway,service,regular
563358781,service,parking_aisle,regular
563358782,highway,service,regular
563358783,highway,service,regular
563358783,service,parking_aisle,regular
563358784,highway,service,regular
563358784,service,parking_aisle,regular
563358785,highway,service,regular
563358785,service,parking_aisle,regular
563358786,highway,service,regular
563358787,highway,service,regular
563358787,service,parking_aisle,regular
563358788,highway,service,regular
563358789,highway,service,regular
563358790,highway,service,regular
563358791,highway,service,regular
563358791,service,parking_aisle,regular
563358792,highway,service,regular
563358793,highway,service,regular
563358793,service,parking_aisle,regular
563358794,highway,service,regular
563358795,highway,service,regular
563358796,highway,service,regular
563358796,oneway,yes,regular
563358797,highway,service,regular
563358797,oneway,yes,regular
563358798,highway,service,regular
563358798,name,Zampa Lane,regular
563358798,oneway,yes,regular
563358798,cfcc,A41,tiger
563358798,county,"San Francisco, CA",tiger
563358798,name_base,Zampa,tiger
563358798,name_type,Ln,tiger
563358799,highway,service,regular
563358799,name,Buchanan Street,regular
563358799,cfcc,A41,tiger
563358799,county,"San Francisco, CA",tiger
563358799,name_base,Buchanan,tiger
563358799,name_type,St,tiger
563358800,highway,service,regular
563358800,name,Zampa Lane,regular
563358800,oneway,yes,regular
563358800,cfcc,A41,tiger
563358800,county,"San Francisco, CA",tiger
563358800,name_base,Zampa,tiger
563358800,name_type,Ln,tiger
563358804,highway,service,regular
563358804,service,parking_aisle,regular
563358805,highway,service,regular
563358807,highway,service,regular
563358807,service,driveway,regular
563358808,highway,service,regular
563358808,service,parking_aisle,regular
563358810,highway,service,regular
563358810,service,parking_aisle,regular
563358811,highway,service,regular
563358813,highway,service,regular
563358813,service,parking_aisle,regular
563358814,highway,service,regular
563358815,highway,service,regular
563358815,service,parking_aisle,regular
563358817,highway,service,regular
563358819,highway,service,regular
563358820,highway,service,regular
563358820,service,parking_aisle,regular
563358822,highway,service,regular
563358824,highway,service,regular
563358824,service,parking_aisle,regular
563358825,highway,service,regular
563358826,highway,service,regular
563358826,service,parking_aisle,regular
563358828,highway,service,regular
563358829,highway,service,regular
563358831,highway,service,regular
563358833,highway,service,regular
563358835,highway,service,regular
563358835,service,driveway,regular
563358837,highway,service,regular
563358837,service,parking_aisle,regular
563358839,highway,service,regular
563358840,highway,service,regular
563358840,service,parking_aisle,regular
563358842,highway,service,regular
563358842,service,driveway,regular
563358844,highway,service,regular
563358844,service,parking_aisle,regular
563358846,highway,service,regular
563358846,service,parking_aisle,regular
563358848,highway,service,regular
563358850,highway,service,regular
563358850,service,parking_aisle,regular
563358851,highway,service,regular
563358852,highway,service,regular
563358852,service,parking_aisle,regular
563358854,highway,service,regular
563358854,service,parking_aisle,regular
563358856,highway,service,regular
563358856,service,parking_aisle,regular
563358858,highway,service,regular
563358860,highway,service,regular
563358862,highway,service,regular
563358862,service,parking_aisle,regular
563358864,highway,service,regular
563358865,highway,service,regular
563358865,oneway,yes,regular
563358867,highway,service,regular
563358867,oneway,yes,regular
563358869,highway,service,regular
563358869,oneway,yes,regular
563358869,service,parking_aisle,regular
563358872,highway,service,regular
563358873,highway,service,regular
563358873,lanes,2,regular
563358875,highway,service,regular
563358875,lanes,2,regular
563358877,highway,service,regular
563358877,lanes,2,regular
563358879,highway,service,regular
563358879,oneway,yes,regular
563358879,service,parking_aisle,regular
563358881,highway,service,regular
563358881,oneway,yes,regular
563358883,highway,service,regular
563358883,oneway,yes,regular
563358885,highway,service,regular
563358885,oneway,yes,regular
563358885,service,parking_aisle,regular
563358887,highway,service,regular
563358889,highway,service,regular
563358891,highway,service,regular
563358891,service,parking_aisle,regular
563358893,highway,service,regular
563358893,service,parking_aisle,regular
563358895,highway,service,regular
563358895,service,parking_aisle,regular
563358896,highway,service,regular
563358897,highway,service,regular
563358897,service,parking_aisle,regular
563358899,highway,service,regular
563358900,highway,service,regular
563358902,highway,service,regular
563358902,oneway,yes,regular
563358902,service,parking_aisle,regular
563427650,highway,service,regular
563427650,service,parking_aisle,regular
563427651,highway,service,regular
563427652,highway,service,regular
563427653,highway,service,regular
563427654,highway,service,regular
563427654,service,parking_aisle,regular
563427655,highway,service,regular
563427655,service,parking_aisle,regular
563427656,highway,service,regular
563427656,service,parking_aisle,regular
563427657,highway,service,regular
563427658,highway,service,regular
563427658,service,parking_aisle,regular
563427659,highway,service,regular
563427660,highway,service,regular
563427662,highway,service,regular
563427662,service,parking_aisle,regular
563427664,highway,service,regular
563427664,service,parking_aisle,regular
563427666,highway,service,regular
563427666,service,parking_aisle,regular
563427668,highway,service,regular
563427670,highway,service,regular
563427670,service,parking_aisle,regular
563427672,highway,service,regular
563427674,highway,service,regular
563427674,service,parking_aisle,regular
563427676,highway,service,regular
563427678,highway,service,regular
563427678,service,parking_aisle,regular
563427680,highway,service,regular
563427681,highway,service,regular
563427681,service,parking_aisle,regular
563427683,highway,service,regular
563427685,highway,service,regular
563427685,service,parking_aisle,regular
563427686,highway,service,regular
563427686,service,parking_aisle,regular
563427688,highway,service,regular
563427690,highway,service,regular
563427690,service,parking_aisle,regular
563427692,highway,service,regular
563427693,highway,service,regular
563427693,service,parking_aisle,regular
563427695,highway,service,regular
563427696,highway,service,regular
563427697,highway,service,regular
563427697,service,parking_aisle,regular
563427698,highway,service,regular
563427698,service,parking_aisle,regular
563427699,highway,service,regular
563427700,highway,service,regular
563427700,service,parking_aisle,regular
563427701,highway,service,regular
563427702,highway,service,regular
563427702,service,parking_aisle,regular
563427703,highway,service,regular
563427704,highway,service,regular
563427705,highway,service,regular
563427705,service,parking_aisle,regular
563427706,highway,service,regular
563427706,service,parking_aisle,regular
563427707,highway,service,regular
563427707,service,parking_aisle,regular
563427708,highway,service,regular
563427709,highway,service,regular
563427710,highway,service,regular
563427710,service,parking_aisle,regular
563427711,highway,service,regular
563427711,service,parking_aisle,regular
563427712,highway,service,regular
563427713,highway,service,regular
563427714,highway,service,regular
563427714,service,parking_aisle,regular
563427715,highway,service,regular
563427715,service,parking_aisle,regular
563427716,highway,service,regular
563427716,service,parking_aisle,regular
563427717,highway,service,regular
563427718,highway,service,regular
563427718,service,parking_aisle,regular
563427719,highway,service,regular
563427720,highway,service,regular
563427720,service,parking_aisle,regular
563427721,highway,service,regular
563427722,highway,service,regular
563427722,service,parking_aisle,regular
563427723,highway,service,regular
563427724,highway,service,regular
563427724,service,parking_aisle,regular
563427725,highway,service,regular
563427726,highway,service,regular
563427726,service,parking_aisle,regular
563427727,highway,service,regular
563427728,highway,service,regular
563427728,service,parking_aisle,regular
563427729,highway,service,regular
563427730,highway,service,regular
563427730,service,parking_aisle,regular
563427731,highway,service,regular
563427732,highway,service,regular
563427732,service,parking_aisle,regular
563427733,highway,service,regular
563427734,highway,service,regular
563427735,highway,service,regular
563427735,service,parking_aisle,regular
563427736,highway,service,regular
563427736,service,parking_aisle,regular
563427737,highway,service,regular
563427737,service,parking_aisle,regular
563427738,highway,service,regular
563427739,highway,service,regular
563427739,service,parking_aisle,regular
563427740,highway,service,regular
563427741,highway,service,regular
563427741,service,parking_aisle,regular
563427742,highway,service,regular
563427743,highway,service,regular
563427744,highway,service,regular
563427744,service,parking_aisle,regular
563427745,highway,service,regular
563427745,service,parking_aisle,regular
563427746,highway,service,regular
563427746,service,parking_aisle,regular
563427747,highway,service,regular
563427748,highway,service,regular
563427748,service,parking_aisle,regular
563427749,highway,service,regular
563427750,highway,service,regular
563427750,service,parking_aisle,regular
563427751,highway,service,regular
563427751,service,parking_aisle,regular
563427752,highway,service,regular
563427753,highway,service,regular
563427753,service,parking_aisle,regular
563427754,highway,service,regular
563427755,highway,service,regular
563427756,highway,service,regular
563427756,service,parking_aisle,regular
563427757,highway,service,regular
563427757,service,parking_aisle,regular
563427758,highway,service,regular
563427759,highway,service,regular
563427759,oneway,yes,regular
563427760,highway,service,regular
563427760,oneway,yes,regular
563427760,service,parking_aisle,regular
563427761,highway,service,regular
563427761,oneway,yes,regular
563427761,service,parking_aisle,regular
563427762,highway,service,regular
563427762,oneway,yes,regular
563427763,highway,service,regular
563427763,oneway,yes,regular
563427763,service,driveway,regular
563427764,highway,service,regular
563427764,oneway,yes,regular
563427765,highway,service,regular
563427765,oneway,yes,regular
563427766,highway,service,regular
563427766,service,parking_aisle,regular
563427767,highway,service,regular
563427768,highway,service,regular
563427768,service,parking_aisle,regular
563427770,highway,service,regular
563427772,highway,service,regular
563427772,oneway,yes,regular
563427774,highway,service,regular
563427774,oneway,yes,regular
563427776,highway,service,regular
563427776,oneway,yes,regular
563427776,service,parking_aisle,regular
563427778,highway,service,regular
563427778,service,parking_aisle,regular
563427780,highway,service,regular
563427780,service,parking_aisle,regular
563427782,highway,service,regular
563427783,highway,service,regular
563427785,highway,service,regular
563427786,highway,service,regular
563427786,service,parking_aisle,regular
563427788,highway,service,regular
563427788,service,parking_aisle,regular
563427789,highway,service,regular
563427790,highway,service,regular
563427791,highway,service,regular
563427791,service,parking_aisle,regular
563427792,highway,service,regular
563427792,service,parking_aisle,regular
563427793,highway,service,regular
563427794,highway,service,regular
563427794,service,parking_aisle,regular
563427795,highway,service,regular
563461915,highway,service,regular
563461915,service,parking_aisle,regular
563461916,highway,service,regular
563461916,service,parking_aisle,regular
563461917,highway,service,regular
563461918,highway,service,regular
563461919,highway,service,regular
563461920,highway,service,regular
563461920,service,parking_aisle,regular
563461921,highway,service,regular
563461921,service,parking_aisle,regular
563461922,highway,service,regular
563461923,highway,service,regular
563461923,oneway,yes,regular
563461923,service,parking_aisle,regular
563461924,highway,service,regular
563461924,oneway,yes,regular
563461925,highway,service,regular
563461925,oneway,yes,regular
563461927,highway,service,regular
563461927,oneway,yes,regular
563461928,highway,service,regular
563461928,service,parking_aisle,regular
563461931,highway,service,regular
563461931,service,driveway,regular
563461933,highway,service,regular
563461934,highway,service,regular
563461934,service,parking_aisle,regular
563461936,highway,service,regular
563461936,service,parking_aisle,regular
563461937,highway,service,regular
563461937,service,parking_aisle,regular
563461938,highway,service,regular
563461939,highway,service,regular
563461941,highway,service,regular
563461941,service,parking_aisle,regular
563461942,highway,service,regular
563461942,service,parking_aisle,regular
563461944,highway,service,regular
563461944,service,parking_aisle,regular
563461947,highway,service,regular
563461947,service,parking_aisle,regular
563461949,highway,service,regular
563461950,highway,service,regular
563461950,service,parking_aisle,regular
563461952,highway,service,regular
563461953,highway,service,regular
563461953,service,parking_aisle,regular
563461955,highway,service,regular
563461957,highway,service,regular
563461957,service,parking_aisle,regular
563461958,highway,service,regular
563461959,highway,service,regular
563461959,service,parking_aisle,regular
563461961,highway,service,regular
563461962,highway,service,regular
563461962,service,parking_aisle,regular
563461964,highway,service,regular
563461965,highway,service,regular
563461965,service,parking_aisle,regular
563461966,highway,service,regular
563461966,service,parking_aisle,regular
563461968,highway,service,regular
563461969,highway,service,regular
563461969,service,driveway,regular
563461971,highway,service,regular
563461971,service,parking_aisle,regular
563461972,highway,service,regular
563461972,service,driveway,regular
563461974,highway,service,regular
563461974,service,parking_aisle,regular
563461975,highway,service,regular
563461976,highway,service,regular
563461976,service,parking_aisle,regular
563461978,highway,service,regular
563461978,service,parking_aisle,regular
563461980,highway,service,regular
563461981,highway,service,regular
563461981,service,parking_aisle,regular
563461982,highway,service,regular
563461982,service,parking_aisle,regular
563461983,highway,service,regular
563461983,service,parking_aisle,regular
563461984,highway,service,regular
563461986,highway,service,regular
563461986,service,parking_aisle,regular
563461987,highway,service,regular
563461989,highway,service,regular
563461990,highway,service,regular
563461992,highway,service,regular
563461992,service,parking_aisle,regular
563461993,highway,service,regular
563461993,service,parking_aisle,regular
563461994,highway,service,regular
563461995,highway,service,regular
563461996,highway,service,regular
563461996,service,parking_aisle,regular
563461997,highway,service,regular
563461998,highway,service,regular
563461998,service,parking_aisle,regular
563461999,highway,service,regular
563462000,highway,service,regular
563462001,highway,service,regular
563462001,service,parking_aisle,regular
563462002,highway,service,regular
563462003,highway,service,regular
563462003,service,parking_aisle,regular
563462004,highway,service,regular
563462004,service,parking_aisle,regular
563462005,highway,service,regular
563462006,highway,service,regular
563462007,highway,service,regular
563462007,service,parking_aisle,regular
563462008,highway,service,regular
563462008,service,parking_aisle,regular
563462009,highway,service,regular
563462009,service,parking_aisle,regular
563462011,highway,service,regular
563462011,service,parking_aisle,regular
563462012,highway,service,regular
563462012,service,parking_aisle,regular
563462013,highway,service,regular
563462013,service,parking_aisle,regular
563462014,highway,service,regular
563462014,service,parking_aisle,regular
563462015,highway,service,regular
563462015,service,parking_aisle,regular
563462016,highway,service,regular
563462017,highway,service,regular
563462017,service,parking_aisle,regular
563462018,highway,service,regular
563462019,highway,service,regular
563462019,service,parking_aisle,regular
563462020,highway,service,regular
563462020,service,parking_aisle,regular
563462021,highway,service,regular
563462021,service,driveway,regular
563462023,access,no,regular
563462023,bus,yes,regular
563462023,highway,service,regular
563462023,oneway,yes,regular
563462023,service,busway,regular
563462027,access,destination,regular
563462027,highway,service,regular
563462027,service,driveway,regular
563462028,highway,service,regular
563462029,highway,service,regular
563462029,service,driveway,regular
563462030,highway,service,regular
563462030,service,parking_aisle,regular
563462031,highway,service,regular
563462031,service,driveway,regular
563462032,highway,service,regular
563462032,service,parking_aisle,regular
563739854,barrier,fence,regular
563739854,height,2.75,regular
563739854,note,Height is estimated,regular
563739855,barrier,wall,regular
563739855,height,0.1,regular
563739855,material,concrete,regular
563739855,note,Wall mostly under ground,regular
563739856,barrier,wall,regular
563739856,height,0.1,regular
563739856,material,concrete,regular
563739856,note,Wall mostly under ground,regular
563740327,method,photovoltaic,generator
563740327,output:electricity,yes,generator
563740327,place,roof,generator
563740327,source,solar,generator
563740327,type,solar_photovoltaic_panel,generator
563740327,power,generator,regular
563864140,highway,service,regular
563864140,service,parking_aisle,regular
563864141,highway,service,regular
563864141,service,parking_aisle,regular
563864142,highway,service,regular
563864142,service,driveway,regular
563864143,highway,service,regular
563864143,service,parking_aisle,regular
563864144,highway,service,regular
563864145,highway,service,regular
563864145,service,parking_aisle,regular
563864146,highway,service,regular
563864146,service,parking_aisle,regular
563864147,highway,service,regular
563864147,service,parking_aisle,regular
563864148,highway,service,regular
563864149,highway,service,regular
563864149,oneway,yes,regular
563864149,service,driveway,regular
563864150,highway,service,regular
563864150,oneway,yes,regular
563864151,highway,service,regular
563864151,oneway,yes,regular
563864151,service,parking_aisle,regular
563864152,highway,service,regular
563864152,oneway,yes,regular
563864153,highway,service,regular
563864153,oneway,yes,regular
563864153,service,parking_aisle,regular
563864154,highway,service,regular
563864154,service,parking_aisle,regular
563864155,highway,service,regular
563864155,oneway,yes,regular
563864156,highway,service,regular
563864156,oneway,yes,regular
563864157,highway,service,regular
563864157,oneway,yes,regular
563864157,service,parking_aisle,regular
563864158,highway,service,regular
563864159,highway,service,regular
563864159,service,parking_aisle,regular
563864160,highway,service,regular
563864160,service,driveway,regular
563864161,highway,service,regular
563864162,highway,service,regular
563864162,service,parking_aisle,regular
563864163,highway,service,regular
563864163,service,parking_aisle,regular
563864165,highway,service,regular
563864165,oneway,yes,regular
563864167,highway,service,regular
563864167,service,parking_aisle,regular
563864168,highway,service,regular
563864169,highway,service,regular
563864170,highway,service,regular
563864170,service,parking_aisle,regular
563864171,highway,service,regular
563864171,service,parking_aisle,regular
563864172,highway,service,regular
563864173,highway,service,regular
563864173,service,parking_aisle,regular
563864174,highway,service,regular
563864175,highway,service,regular
563864175,service,parking_aisle,regular
563864176,highway,service,regular
563864186,highway,service,regular
563864193,highway,service,regular
563864193,service,parking_aisle,regular
563864195,highway,service,regular
563864195,service,parking_aisle,regular
563864196,highway,service,regular
563864196,service,driveway,regular
563864197,highway,service,regular
563864197,service,parking_aisle,regular
563864198,highway,service,regular
563864199,highway,service,regular
563864199,service,parking_aisle,regular
563864200,highway,service,regular
563864200,service,parking_aisle,regular
563864203,highway,service,regular
563864203,service,parking_aisle,regular
563864267,highway,service,regular
563864267,service,parking_aisle,regular
563864268,highway,service,regular
563864269,highway,service,regular
563864269,service,parking_aisle,regular
563864270,highway,service,regular
563864271,highway,service,regular
563864271,service,parking_aisle,regular
563864272,highway,service,regular
563864273,highway,service,regular
563864273,oneway,yes,regular
563864274,highway,service,regular
563864274,oneway,yes,regular
563864275,highway,service,regular
563864275,oneway,yes,regular
563864276,highway,service,regular
563864276,oneway,yes,regular
563864277,highway,service,regular
563864278,highway,service,regular
563864278,service,parking_aisle,regular
563864279,highway,service,regular
563864279,service,parking_aisle,regular
563864280,highway,service,regular
563864280,service,parking_aisle,regular
563864281,highway,service,regular
563864281,service,parking_aisle,regular
563864282,highway,service,regular
563864283,highway,service,regular
563864283,service,parking_aisle,regular
563864284,highway,service,regular
563864285,highway,service,regular
563864285,service,parking_aisle,regular
563864286,highway,service,regular
563864287,highway,service,regular
563864288,highway,service,regular
563864288,service,parking_aisle,regular
563864289,highway,service,regular
563864290,highway,service,regular
563864290,service,driveway,regular
563864291,highway,service,regular
563864292,highway,service,regular
563864292,oneway,yes,regular
563864292,service,driveway,regular
563864293,highway,service,regular
563864293,oneway,yes,regular
563864293,service,parking_aisle,regular
563864294,highway,service,regular
563864294,service,driveway,regular
563864295,highway,service,regular
563864295,oneway,yes,regular
563864296,highway,service,regular
563864296,oneway,yes,regular
563864296,service,driveway,regular
563864297,highway,service,regular
563864297,service,parking_aisle,regular
563890736,highway,service,regular
563890736,service,parking_aisle,regular
563890737,highway,service,regular
563890738,highway,service,regular
563890738,service,parking_aisle,regular
563890739,highway,service,regular
563890740,highway,service,regular
563890740,service,parking_aisle,regular
563890741,highway,service,regular
563890763,highway,service,regular
563890763,service,parking_aisle,regular
563890764,highway,service,regular
563890765,highway,service,regular
563890765,oneway,yes,regular
563890765,service,parking_aisle,regular
563890766,highway,service,regular
563890766,oneway,yes,regular
563890766,service,parking_aisle,regular
563890767,highway,service,regular
563890768,highway,service,regular
563890769,highway,service,regular
563890770,highway,service,regular
563890771,highway,service,regular
563890771,service,parking_aisle,regular
563890772,highway,service,regular
563890773,highway,service,regular
563890773,service,parking_aisle,regular
563890774,highway,service,regular
563890775,highway,service,regular
563890775,service,parking_aisle,regular
563890776,highway,service,regular
563890777,highway,service,regular
563890777,service,parking_aisle,regular
563890778,highway,service,regular
563890778,service,parking_aisle,regular
563890779,highway,service,regular
563890780,highway,service,regular
563890781,highway,service,regular
563890782,highway,service,regular
563890782,service,parking_aisle,regular
563890783,highway,service,regular
563890783,service,parking_aisle,regular
563890784,highway,service,regular
563890785,highway,service,regular
563890786,highway,service,regular
563890786,service,parking_aisle,regular
563890787,highway,service,regular
563890788,highway,service,regular
563890788,service,parking_aisle,regular
563890789,highway,service,regular
563890789,service,parking_aisle,regular
563890790,highway,service,regular
563890790,service,parking_aisle,regular
563890791,highway,service,regular
563890792,highway,service,regular
563890793,highway,service,regular
563890793,service,parking_aisle,regular
563890794,highway,service,regular
563890795,highway,service,regular
563890796,highway,service,regular
563890797,highway,service,regular
563890797,service,parking_aisle,regular
563890798,highway,service,regular
563890798,service,parking_aisle,regular
563890799,highway,service,regular
563890800,highway,service,regular
563890801,highway,service,regular
563890801,service,parking_aisle,regular
563890802,highway,service,regular
563890802,service,parking_aisle,regular
563890803,highway,service,regular
563890803,service,parking_aisle,regular
563890804,highway,service,regular
563890805,highway,service,regular
563890806,highway,service,regular
563890806,service,parking_aisle,regular
563890807,highway,service,regular
563890807,service,parking_aisle,regular
563890808,highway,service,regular
563890808,service,parking_aisle,regular
563890809,highway,service,regular
563890809,service,parking_aisle,regular
563890810,highway,service,regular
563890810,service,parking_aisle,regular
563890811,highway,service,regular
563890812,highway,service,regular
563890813,highway,service,regular
563890813,service,parking_aisle,regular
563890814,highway,service,regular
563890814,service,parking_aisle,regular
563890815,highway,service,regular
563890816,highway,service,regular
563890816,service,parking_aisle,regular
563890817,highway,service,regular
563890818,highway,service,regular
563890819,highway,service,regular
563890819,service,parking_aisle,regular
563890820,highway,service,regular
563890820,oneway,yes,regular
563890820,service,parking_aisle,regular
563890821,highway,service,regular
563890822,highway,service,regular
563890822,service,parking_aisle,regular
563890823,highway,service,regular
563890824,highway,service,regular
563890824,service,parking_aisle,regular
563890825,highway,service,regular
563890826,highway,service,regular
563890826,service,parking_aisle,regular
563890827,highway,service,regular
563890828,highway,service,regular
563890828,service,parking_aisle,regular
563890829,highway,service,regular
563890830,highway,service,regular
563890830,service,parking_aisle,regular
563890831,highway,service,regular
563890832,highway,service,regular
563890832,service,parking_aisle,regular
563890833,highway,service,regular
563890834,highway,service,regular
563890834,service,parking_aisle,regular
563890835,highway,service,regular
563890836,highway,service,regular
563890836,service,parking_aisle,regular
563890837,highway,service,regular
563890837,service,parking_aisle,regular
563890838,highway,service,regular
563890839,highway,service,regular
563890839,service,parking_aisle,regular
563890840,highway,service,regular
563890841,highway,service,regular
563890841,service,parking_aisle,regular
563890842,highway,service,regular
563890842,service,parking_aisle,regular
563890843,highway,service,regular
563890844,highway,service,regular
563890844,service,parking_aisle,regular
563890845,highway,service,regular
563890846,highway,service,regular
563890846,service,parking_aisle,regular
563890847,highway,service,regular
563890848,highway,service,regular
563890849,highway,service,regular
563890849,service,parking_aisle,regular
563890850,highway,service,regular
563890850,service,parking_aisle,regular
563890851,highway,service,regular
563890852,highway,service,regular
563890852,service,parking_aisle,regular
563890853,highway,service,regular
563890854,highway,service,regular
563890854,service,parking_aisle,regular
563890855,highway,service,regular
563890856,highway,service,regular
563890856,service,parking_aisle,regular
563890857,highway,service,regular
563890858,highway,service,regular
563890859,highway,service,regular
563890859,oneway,yes,regular
563890860,highway,service,regular
563890860,oneway,yes,regular
563890861,highway,service,regular
563890861,service,parking_aisle,regular
563890862,highway,service,regular
563890863,highway,service,regular
563890863,oneway,yes,regular
563890864,highway,service,regular
563890864,oneway,yes,regular
563890865,highway,service,regular
563890865,oneway,yes,regular
563890866,highway,service,regular
563890866,service,parking_aisle,regular
563890867,highway,service,regular
563890867,service,parking_aisle,regular
563890868,highway,service,regular
563890868,service,parking_aisle,regular
563890869,highway,service,regular
563890869,service,parking_aisle,regular
563890870,highway,service,regular
563890870,service,parking_aisle,regular
563890871,highway,service,regular
563890871,service,parking_aisle,regular
563890872,highway,service,regular
563890873,highway,service,regular
563890874,highway,service,regular
563890874,service,parking_aisle,regular
563890875,highway,service,regular
563890875,service,parking_aisle,regular
563890876,highway,service,regular
563890877,highway,service,regular
563890877,service,parking_aisle,regular
563890878,highway,service,regular
563890878,service,parking_aisle,regular
563890879,highway,service,regular
563890880,highway,service,regular
563890881,highway,service,regular
563890881,service,parking_aisle,regular
563890882,highway,service,regular
563890882,service,parking_aisle,regular
563890883,highway,service,regular
563926123,highway,service,regular
563926123,service,parking_aisle,regular
563926124,highway,service,regular
563926125,highway,service,regular
563926125,service,parking_aisle,regular
563926126,highway,service,regular
563926127,highway,service,regular
563926127,service,parking_aisle,regular
563926128,highway,service,regular
563926132,highway,service,regular
563926132,service,parking_aisle,regular
563926133,highway,service,regular
563926139,highway,service,regular
563926139,service,parking_aisle,regular
563926141,highway,service,regular
563926141,service,parking_aisle,regular
563926143,highway,service,regular
563926145,highway,service,regular
563926145,service,parking_aisle,regular
563926146,highway,service,regular
563926147,highway,service,regular
563926147,service,parking_aisle,regular
563926149,highway,service,regular
563926149,service,parking_aisle,regular
563926151,highway,service,regular
563926151,service,parking_aisle,regular
563926152,highway,service,regular
563926154,highway,service,regular
563926155,highway,service,regular
563926157,highway,service,regular
563926157,service,parking_aisle,regular
563926159,highway,service,regular
563926159,oneway,yes,regular
563926160,highway,service,regular
563926160,oneway,yes,regular
563926162,highway,service,regular
563926162,motor_vehicle,private,regular
